school,student_id,test_score,gender,asian,black,hispanic,national,eng_limit,special_ed
Edison,1948,75.84821419584786,1,0,1,0,0,0,0
Edison,1949,75.96453450398329,1,0,0,1,0,0,0
Edison,1950,129.59341062095984,1,0,0,1,0,0,0
Edison,1951,71.55532121955872,0,0,0,1,0,0,0
Edison,1952,103.03444131380219,0,0,0,0,0,0,0
Edison,1953,62.07132849534061,0,0,0,1,0,0,0
Edison,1954,64.21399045907441,1,0,0,1,0,0,0
Edison,1955,32.86900612791407,1,0,0,1,0,1,0
Edison,1956,72.84999428088919,1,0,1,1,0,0,0
Edison,1957,87.86414970031207,0,1,1,1,0,0,0
Edison,1958,48.33522198284054,1,0,0,1,0,0,0
Edison,1959,53.76819912150542,0,0,0,0,0,0,0
Edison,1960,57.627845079271,0,0,0,0,0,1,0
Edison,1961,31.73431708501306,1,0,0,1,0,1,0
Edison,1962,40.826420730097695,1,0,0,1,0,1,0
Edison,1963,38.979175617977305,1,0,1,1,0,0,0
Edison,1964,61.43873051030037,0,0,0,0,0,0,0
Edison,1965,60.391619091099955,0,0,0,0,0,1,0
Edison,1966,88.53515506710748,1,0,0,0,0,0,0
Edison,1967,80.67652932571792,1,0,0,1,0,0,0
Edison,1968,45.448505760705714,0,0,0,0,1,0,1
Edison,1969,82.30717390690604,1,0,0,0,0,0,0
Edison,1970,96.80648604515139,0,0,0,0,0,0,0
Edison,1971,64.56859576863424,0,0,0,0,0,0,0
Edison,1972,66.3184343002144,0,0,0,0,0,0,0
Edison,1973,79.15951756202183,0,0,0,1,0,0,0
Edison,1974,53.62954607198171,0,0,0,0,0,0,0
Edison,1975,85.83093928798385,1,0,0,1,0,0,0
Edison,1976,111.25618863164291,0,0,0,1,0,0,0
Edison,1977,37.141713961317876,1,0,0,0,0,0,0
Edison,1978,72.02439821306987,1,0,0,1,0,0,0
Edison,1979,98.14061834719116,1,0,0,0,0,0,0
Edison,1980,96.15852539925885,1,0,0,0,0,0,0
Edison,1981,56.619146318942306,1,0,0,1,0,1,0
Edison,1982,86.33629867313378,0,0,0,0,0,0,0
Edison,1983,70.64139487679732,1,0,0,0,0,1,0
Edison,1984,49.122964327444606,1,0,1,0,0,1,0
Edison,1985,80.72142262080166,0,0,0,0,0,1,0
Edison,1986,85.90146341685265,0,0,0,0,0,0,0
Edison,1987,82.20625889179868,1,0,0,0,0,1,0
Edison,1988,34.42197526649409,0,0,0,1,0,1,0
Edison,1989,74.52955841286804,0,0,0,1,0,0,0
Edison,1990,25.620288260734092,0,0,0,0,0,1,0
Edison,1991,68.35781666169551,0,0,0,1,0,0,0
Edison,1992,111.34284341473733,0,0,1,0,0,0,0
Edison,1993,87.7154490913617,0,0,0,0,0,0,0
Edison,1994,66.10939245309076,1,0,0,0,0,1,0
Edison,1995,54.823578968231104,1,0,1,0,0,0,0
Edison,1996,104.23488649302776,1,0,0,0,1,0,0
Edison,1997,41.211755022909344,1,0,0,1,0,0,0
Edison,1998,63.58887558184064,1,0,0,0,0,1,0
Edison,1999,55.11385009333323,1,0,0,1,0,0,0
Edison,2000,72.77835202606406,0,0,0,1,0,0,0
Edison,2001,111.70881630940136,0,0,0,0,0,0,0
Edison,2002,55.636563466663446,0,0,0,1,0,0,0
Edison,2003,84.40271591453494,1,0,0,1,0,0,0
Edison,2004,87.96640312660082,0,0,0,1,0,0,0
Edison,2005,64.52814016680304,0,0,0,1,0,0,0
Edison,2006,72.24538081721205,1,0,0,1,0,0,0
Edison,2007,84.12077891001535,0,0,0,0,0,0,0
Edison,2008,73.02164889690228,0,0,0,0,0,0,0
Edison,2009,66.02935584721841,0,0,0,0,0,0,0
Edison,2010,39.699928508279825,1,0,0,1,0,0,0
Edison,2011,73.42406435480852,0,0,0,0,0,0,0
Edison,2012,73.71431365764147,0,0,0,1,0,0,0
Edison,2013,24.05300124730106,0,0,0,1,0,1,0
Edison,2014,42.773647788751155,1,0,0,1,0,0,0
Edison,2015,99.03842777460191,0,0,0,1,0,0,0
Edison,2016,83.18338163109155,1,0,0,1,0,0,0
Edison,2017,87.48363384642361,1,0,1,1,0,0,0
Edison,2018,62.23250921558363,1,0,0,1,0,0,0
Edison,2019,77.63651433788648,0,0,0,1,0,0,0
Edison,2020,48.338371268808054,0,1,0,0,0,1,0
Edison,2021,61.365169677559855,0,0,1,0,0,0,0
Edison,2022,82.15672231740238,0,0,0,1,0,0,0
Edison,2023,86.05218751487148,1,0,0,1,0,0,0
Edison,2024,49.98417422290688,0,0,0,1,0,0,0
Edison,2025,92.24067903546123,0,0,0,0,0,0,0
Edison,2026,81.00076637058233,1,0,0,0,0,0,0
Edison,2027,75.84816018204803,1,1,1,0,0,0,0
Edison,2028,68.75697215537745,1,0,0,0,0,0,0
Edison,2029,76.52873788598664,1,0,1,0,0,0,0
Edison,2030,59.244010938438635,0,0,0,0,0,1,0
Edison,2031,54.06944980282057,1,0,0,1,0,0,0
Edison,2032,52.24332753568453,0,0,0,1,0,1,0
Edison,2033,44.739593309088015,1,0,0,1,0,1,0
Edison,2034,70.98152984831819,1,0,0,0,0,0,0
Edison,2035,61.528713690537195,1,0,0,0,0,0,0
Edison,2036,46.57492811423157,0,0,0,1,0,1,0
Edison,2037,79.83743751242015,0,0,0,0,0,0,0
Edison,2038,97.54538985405087,1,0,0,1,0,0,0
Edison,2039,64.48322681335279,0,0,0,1,0,0,0
Edison,2040,39.33631819728066,0,0,0,0,0,1,0
Edison,2041,54.92488205015522,0,0,0,0,0,1,0
Edison,2042,90.214969408207807,1,0,0,0,0,0,0
Edison,2043,65.35981856812548,1,0,0,0,0,0,0
Edison,2044,94.90219895592645,1,0,1,0,0,0,0
Edison,2045,76.08288137210684,0,0,0,0,0,0,0
Edison,2046,60.190104395555416,0,0,0,0,0,0,0
Edison,2047,83.96191954099116,1,0,0,1,0,0,0
Edison,2048,79.33767681421094,0,0,0,0,0,0,0
Edison,2049,47.783260335829205,0,0,0,1,0,1,0
Edison,2050,70.79356234216634,0,1,0,1,0,0,0
Edison,2051,96.69516645874937,0,0,0,0,0,1,0
Edison,2052,52.33764787313295,0,0,0,1,0,1,0
Edison,2053,85.06927591569887,1,0,0,0,0,0,0
Edison,2054,49.998613773172046,0,1,0,1,0,1,0
Edison,2055,53.29102514543031,1,0,0,0,0,0,0
Edison,2056,56.75102141014387,0,1,0,1,0,1,0
Edison,2057,108.16291914932977,0,0,0,0,0,0,0
Edison,2058,92.79671554729899,1,0,0,0,0,0,0
Edison,2059,74.10754612672739,0,0,0,0,0,0,0
Edison,2060,62.784113836805865,0,0,0,1,0,0,0
Edison,2061,56.658089639585086,0,0,0,1,0,1,0
Edison,2062,49.762805876637245,0,0,0,1,0,0,0
Edison,2063,95.33399449721288,0,0,0,0,0,0,0
Edison,2064,73.72398567614411,1,1,0,1,0,0,0
Edison,2065,80.03972938772758,0,0,0,1,0,0,0
Edison,2066,141.73992332269893,0,0,0,0,0,0,0
Edison,2067,66.73767417243161,0,0,0,0,0,1,0
Edison,2068,87.93482435226245,0,0,0,0,0,0,0
Edison,2069,83.70239706400274,1,0,0,1,0,0,0
Edison,2070,67.31213593534349,0,0,0,0,0,0,0
Edison,2071,97.41320330870201,0,0,0,0,0,0,0
Edison,2072,71.66177958096145,0,0,0,0,0,1,0
Edison,2073,58.55371422009271,1,0,1,0,0,1,0
Edison,2074,115.59777478359258,1,0,0,0,0,0,0
Edison,2075,77.45550698101694,0,0,0,0,0,0,0
Edison,2076,72.71316675413144,0,0,0,0,0,0,0
Edison,2077,84.22966411913343,0,0,0,0,0,0,0
Edison,2078,71.95014299997152,0,0,0,0,0,0,0
Edison,2079,66.17065761708743,1,0,0,0,0,0,0
Edison,2080,75.10179851269211,0,0,0,0,0,0,0
Edison,2081,79.10762350243397,0,0,0,0,0,1,0
Edison,2082,75.45155075431302,1,0,0,1,0,0,0
Edison,2083,83.51089626468054,0,0,0,0,0,0,0
Edison,2084,39.96358925562498,1,0,0,0,0,1,0
Edison,2085,90.4783564256482,0,0,0,0,0,0,0
Edison,2086,46.88551860372476,1,0,0,0,0,0,0
Edison,2087,88.21468143206292,0,0,0,0,0,0,0
Edison,2088,26.356803254711622,0,0,1,1,0,1,0
Edison,2089,72.86424385320183,1,0,0,1,0,0,0
Edison,2090,83.50842322582221,1,0,0,0,0,0,0
Edison,2091,104.16877037522018,0,0,0,0,0,0,0
Edison,2092,85.60449645923732,1,0,0,1,0,0,0
Edison,2093,43.51623805320164,0,0,0,0,0,1,0
Edison,2094,64.49763423561598,0,0,0,0,0,0,0
Edison,2095,85.38364259482903,1,0,0,0,0,0,0
Edison,2096,90.76333540325118,0,0,0,0,0,0,0
Edison,2097,94.3613380727422,0,0,0,0,0,0,0
Edison,2098,54.831023860879675,0,0,0,0,0,0,0
Edison,2099,101.54611642542415,0,0,0,0,0,0,0
Edison,2100,42.773291566249945,1,0,0,0,0,1,0
Edison,2101,78.48879541679078,0,0,0,1,0,0,0
Edison,2102,59.41373739290732,1,0,0,1,0,1,0
Edison,2103,39.06027132660053,1,0,0,1,0,1,0
Edison,2104,84.8216080547569,1,0,0,0,0,0,0
Edison,2105,101.41008452682226,0,0,1,0,0,0,0
Edison,2106,56.81929612792098,1,0,0,1,0,1,0
Edison,2107,74.59033019391276,0,0,0,1,0,0,0
Edison,2108,105.36440458514703,0,0,0,0,0,0,0
Edison,2109,95.5194676668448,0,0,0,0,0,0,0
Edison,2110,60.47060518781947,0,0,0,0,0,1,0
Edison,2111,27.788297834053903,1,0,1,1,0,1,0
Edison,2112,23.974877007035538,1,0,0,0,0,0,0
Edison,2113,45.92342674201547,1,0,0,0,0,0,0
Edison,2114,74.78611661601155,0,0,0,0,1,0,0
Edison,2115,52.27022806531473,0,0,0,1,0,0,0
Edison,2116,37.27197881010272,0,0,0,1,0,1,0
Edison,2117,54.00896551981334,0,0,0,1,0,0,0
Edison,2118,77.156843288314,1,0,0,1,0,0,0
Edison,2119,81.25703905321883,1,0,0,1,0,0,0
Edison,2120,95.1785829069279,1,0,0,0,0,0,0
Edison,2121,71.7151162341506,1,0,0,0,0,0,0
Edison,2122,59.05134152349913,1,0,0,0,0,1,0
Edison,2123,84.48794360396153,0,0,0,0,0,0,0
Edison,2124,83.21797122195838,1,0,0,1,0,0,0
Edison,2125,56.44534890902089,1,0,0,0,0,1,0
Edison,2126,82.67644551103328,0,0,0,0,0,0,0
Edison,2127,85.73772771715932,1,0,1,1,0,0,0
Edison,2128,46.02262116951882,1,0,0,0,0,0,0
Edison,2129,60.188478893141706,0,1,1,0,0,1,0
Edison,2130,78.1857005321893,0,0,0,0,0,0,0
Edison,2131,69.57093108760431,1,0,0,1,0,0,0
Edison,2132,75.23049038336386,0,0,0,0,0,0,0
Edison,2133,114.14177297226158,0,0,0,0,0,0,0
Edison,2134,41.57620721611032,1,0,1,0,0,1,0
Edison,2135,61.09863404317323,1,0,0,1,0,0,0
Edison,2136,64.42583150652402,0,0,1,0,0,0,0
Edison,2137,85.36755859060196,1,0,0,0,0,0,0
Edison,2138,79.11697211368418,0,0,0,0,0,1,0
Edison,2139,91.34588972851503,1,0,0,0,0,0,0
Edison,2140,23.10731328406453,0,0,0,1,0,1,0
Edison,2141,55.24854002505498,1,0,1,0,0,1,0
Edison,2142,84.0254850207413,0,0,0,1,0,0,0
Edison,2143,67.42608014437769,0,0,0,0,0,0,0
Edison,2144,76.81001384877241,0,0,0,1,0,0,0
Edison,2145,36.489830611205235,1,0,0,1,0,1,0
Edison,2146,63.686362335781794,1,0,0,0,0,1,0
Edison,2147,40.74577997344042,0,0,0,1,0,0,0
Edison,2148,91.4605300942864,1,0,0,0,0,0,0
Edison,2149,44.591413343450476,1,0,0,0,0,0,0
Edison,2150,13.001329117865478,1,0,1,1,0,1,1
Edison,2151,57.172925538301826,0,0,1,0,0,1,0
Edison,2152,35.42090135549819,0,0,0,0,0,1,0
Edison,2153,82.9202859660854,0,0,0,0,0,0,0
Edison,2154,91.89869537538672,1,0,0,0,0,0,0
Edison,2155,68.85748135644448,0,0,1,0,0,0,0
Edison,2156,100.72711675533535,0,0,0,0,0,0,0
Edison,2157,86.81638673477822,1,0,0,0,0,0,0
Edison,2158,79.7587096418001,1,0,0,0,0,0,0
Edison,2159,86.23949822977103,1,0,0,1,0,0,0
Edison,2160,57.16786950107802,0,0,0,1,0,1,0
Edison,2161,69.05942541469341,1,0,0,1,0,0,0
Edison,2162,67.66745081909593,1,0,0,1,0,1,0
Edison,2163,90.97454731276696,1,0,0,0,0,0,0
Edison,2164,60.48017559626944,1,0,0,0,0,0,0
Edison,2165,57.210458749390334,0,0,0,0,0,0,0
Edison,2166,64.8150298607687,0,0,0,1,0,0,0
Edison,2167,100.16436683498233,1,0,0,0,0,0,0
Edison,2168,80.3530447816272,1,0,0,1,0,0,0
Edison,2169,28.356900299446494,0,0,0,0,0,1,0
Edison,2170,49.37879323895389,0,0,0,1,0,1,0
Edison,2171,49.4970173663642,0,0,0,0,0,1,0
Edison,2172,79.34108809480443,1,0,1,0,0,0,0
Edison,2173,81.61873270075246,1,0,0,1,0,0,0
Edison,2174,79.59295463159826,1,0,0,0,0,0,0
Edison,2175,50.088728838499605,1,0,0,1,0,1,0
Edison,2176,77.21425882598554,0,0,0,0,0,0,0
Edison,2177,47.679689749715024,1,0,0,0,0,0,0
Edison,2178,89.77731530662393,0,0,0,1,0,1,0
Edison,2179,64.09333358783267,1,0,0,1,0,0,0
Edison,2180,108.42924170814892,0,0,0,0,0,0,0
Edison,2181,77.27702215601765,1,0,0,1,0,0,0
Edison,2182,89.90099533018382,1,0,0,0,0,0,0
Edison,2183,63.68888737001241,0,0,0,0,0,1,0
Edison,2184,24.246751658260568,0,1,0,1,0,1,1
Edison,2185,94.86666364639059,0,0,0,1,0,0,0
Edison,2186,79.59177772440958,1,0,0,1,0,0,0
Edison,2187,77.9430030146916,0,0,0,0,0,0,0
Edison,2188,50.38000431261793,0,1,0,0,0,0,0
Edison,2189,72.53000829442418,0,0,0,0,0,0,0
Edison,2190,84.23470898946078,0,1,0,0,0,1,0
Edison,2191,92.03121285215144,1,0,0,0,0,1,0
Edison,2192,58.62608061218932,0,0,0,1,0,1,0
Edison,2193,70.68922472918686,1,0,0,0,0,0,0
Edison,2194,61.7308906966072,0,0,0,1,0,0,0
Edison,2195,84.00488831318329,1,0,0,0,0,0,0
Edison,2196,83.09472362707949,1,0,0,0,0,0,0
Edison,2197,55.601603392457754,1,0,0,1,0,1,0
Edison,2198,74.44648187063204,0,0,0,1,0,1,0
Edison,2199,116.00378730096187,1,0,0,0,0,0,0
Edison,2200,52.19557746692136,0,0,0,0,0,0,0
Edison,2201,56.593679032212115,0,0,0,0,0,1,0
Edison,2202,76.71726583859451,0,0,0,1,0,0,0
Edison,2203,6.507211248798924,0,0,0,0,0,1,0
Edison,2204,76.4268976902582,1,0,0,1,0,0,0
Edison,2205,118.45681941431025,0,0,0,0,0,0,0
Edison,2206,79.54504257307502,0,0,0,1,0,1,0
Edison,2207,42.789542726643504,0,0,0,1,0,0,0
Edison,2208,48.23465106650936,0,0,0,1,0,0,0
Edison,2209,82.36326380793165,1,0,0,0,0,0,0
Edison,2210,98.3252454484423,1,0,0,1,0,0,0
Edison,2211,44.6328663453079,1,0,0,0,0,1,0
Edison,2212,85.67089230440699,0,0,0,1,0,0,0
Edison,2213,57.218269056776904,0,0,1,0,0,1,0
Edison,2214,80.40753844984381,0,0,0,1,0,0,0
Edison,2215,46.597034035105445,1,0,0,0,0,1,0
Edison,2216,26.127930607644384,0,0,0,1,0,1,0
Edison,2217,37.80368828110113,1,0,1,1,0,1,0
Edison,2218,51.67201179794681,1,0,1,1,0,1,0
Edison,2219,120.33757681114587,1,0,0,0,0,0,0
Edison,2220,96.59895339005696,1,0,0,0,1,0,0
Edison,2221,105.3024036493411,1,0,0,0,0,0,0
Edison,2222,87.69134167554317,1,0,0,0,0,1,0
Edison,2223,66.38669560769806,0,0,0,1,0,0,0
Edison,2224,68.76728804904164,1,0,0,1,0,0,0
Edison,2225,59.032693762524666,1,0,0,0,0,0,0
Edison,2226,29.531001166068698,1,0,0,1,0,0,1
Edison,2227,40.07559698667989,1,0,0,0,0,1,0
Edison,2228,51.10278258753794,1,0,0,0,0,0,0
Edison,2229,78.75969554382714,1,0,0,1,0,0,0
Edison,2230,66.41217226017659,0,0,0,0,0,0,0
Edison,2231,69.325259693875,0,0,0,0,0,0,0
Edison,2232,69.46107010986267,1,0,0,1,0,1,0
Edison,2233,63.084338942024516,0,0,0,1,0,0,0
Edison,2234,88.65690469523719,0,0,0,1,0,0,0
Edison,2235,89.84572889756983,1,0,0,1,0,0,0
Edison,2236,26.94585284098989,1,0,0,0,0,1,0
Edison,2237,55.215552290210184,1,0,0,1,0,1,0
Edison,2238,25.21271505712759,1,0,0,1,0,0,0
Edison,2239,70.53389903469628,1,1,0,0,0,0,0
Edison,2240,106.64648989530346,1,1,0,0,0,0,0
Edison,2241,51.491044742902005,0,1,0,0,0,0,0
Edison,2242,91.51527038350292,0,0,0,1,0,0,0
Edison,2243,99.13010501844049,0,0,0,1,0,0,0
Edison,2244,45.069363736201154,0,0,0,0,0,1,0
Edison,2245,89.4518214704924,0,0,0,1,0,0,0
Edison,2246,57.49033491266108,0,0,0,0,0,1,0
Edison,2247,66.41068262992809,0,0,0,1,0,1,0
Edison,2248,92.96101800657449,1,1,0,0,0,1,0
Edison,2249,85.27415854826793,0,0,0,1,0,1,0
Edison,2250,106.63566311105939,1,0,0,1,0,0,0
Edison,2251,101.15096930811163,1,0,0,1,0,1,0
Edison,2252,39.228780910652034,1,0,0,1,0,1,0
Edison,2253,76.25572919425025,0,0,0,0,0,0,0
Edison,2254,51.107894597391265,1,0,0,0,0,1,0
Edison,2255,84.38828397734459,0,0,1,1,0,0,0
Edison,2256,69.66571486469073,0,0,0,1,0,0,0
Edison,2257,110.43610774430334,1,0,0,1,0,0,0
Edison,2258,76.89201520881575,0,0,1,0,0,0,0
Edison,2259,91.43337268720478,1,0,0,0,0,0,0
Edison,2260,58.944041130505916,0,0,0,1,0,1,0
Edison,2261,89.71070153368105,1,0,0,0,0,0,0
Edison,2262,69.89377272956207,0,0,0,0,0,1,0
Edison,2263,82.87663356036938,1,0,0,0,0,0,0
Edison,2264,37.07221560208429,1,0,0,1,0,1,0
Edison,2265,63.97642356463628,0,0,0,0,0,1,0
Edison,2266,51.49407046875772,1,0,0,1,0,0,0
Edison,2267,86.34899651610371,0,0,0,0,0,1,0
Edison,2268,47.61075312744423,1,0,0,0,0,1,0
Edison,2269,90.32199910480313,1,0,0,0,0,0,0
Edison,2270,35.01262650614281,0,0,0,0,0,0,0
Edison,2271,57.60614720135555,0,0,0,0,0,1,0
Edison,2272,50.4909669809096,1,0,0,1,0,1,0
Edison,2273,55.82262155535687,0,0,0,1,0,1,0
Edison,2274,46.40680858151572,0,0,0,1,0,1,0
Edison,2275,81.24224780753711,0,0,0,0,0,0,0
Edison,2276,83.0039173387073,0,0,0,1,0,0,0
Edison,2277,119.5565389041316,1,0,0,0,0,0,0
Edison,2278,68.68449384746575,1,0,0,0,0,1,0
Edison,2279,86.43812069622682,0,0,0,1,0,0,0
Edison,2280,53.47892627476629,1,0,0,0,0,1,0
Edison,2281,57.87616944359012,0,0,0,1,0,0,0
Edison,2282,39.38927385100172,0,0,0,1,0,0,0
Edison,2283,89.46990344319501,1,0,1,0,0,0,0
Edison,2284,60.73468429523081,0,0,0,1,0,0,0
Edison,2285,46.94854895966523,1,0,0,0,0,0,0
Edison,2286,60.12708367803273,0,0,0,0,0,0,0
Edison,2287,21.711732814604055,0,0,0,1,0,1,0
Edison,2288,59.77230289140454,0,0,1,0,0,0,0
Edison,2289,48.33482745270168,0,0,0,0,0,1,0
Edison,2290,65.98751634944804,0,0,0,0,0,0,0
Edison,2291,81.74987047279264,0,0,0,0,0,0,0
Edison,2292,73.09367683336258,0,0,0,1,0,0,0
Edison,2293,7.789936112040361,1,0,0,1,0,1,1
Edison,2294,87.37481140833597,0,0,0,0,0,0,0
Edison,2295,43.3056733150667,1,0,0,0,0,0,0
Edison,2296,62.676853059563214,1,0,1,1,0,0,0
Edison,2297,45.3127716996019,1,0,0,1,0,1,0
Edison,2298,75.95878376625433,1,0,0,0,0,1,0
Edison,2299,48.52765998529983,0,0,0,0,0,1,0
Edison,2300,41.56987926907609,1,0,0,1,0,1,0
Edison,2301,121.54899393506,1,0,0,1,0,0,0
Edison,2302,98.45170675554154,0,0,0,0,0,1,0
Edison,2303,65.69161578749312,0,0,0,0,0,0,0
Edison,2304,67.14642391884513,0,0,0,0,1,0,0
Edison,2305,94.59231288079549,1,0,0,0,0,0,0
Edison,2306,73.31315883477382,1,0,0,0,0,0,0
Edison,2307,71.65233617701375,0,0,0,0,0,0,0
Edison,2308,85.5480048626898,0,0,0,0,0,0,0
Edison,2309,86.72748186257878,1,0,0,1,1,0,0
Edison,2310,92.19289388486636,1,0,0,0,0,0,0
Edison,2311,68.75628868249565,1,0,0,0,0,0,0
Edison,2312,63.31391151955864,1,0,0,0,0,0,0
Edison,2313,67.69976629719736,1,0,0,0,0,0,0
Edison,2314,78.64988407897056,0,0,0,1,0,0,0
Edison,2315,100.01764119253012,0,0,0,0,0,0,0
Edison,2316,45.83698406721793,1,0,0,1,0,0,0
Edison,2317,80.64974037031656,0,0,1,1,0,0,0
Edison,2318,56.86644788429362,0,0,0,0,0,0,0
Edison,2319,66.53915683982012,0,0,0,0,0,0,0
Edison,2320,96.97594173079472,1,0,0,1,0,0,0
Edison,2321,115.43790390928442,0,0,0,1,0,0,0
Edison,2322,57.54519290092274,1,0,0,0,0,1,0
Edison,2323,83.44143296511301,1,0,0,0,0,1,0
Edison,2324,79.31490603380391,1,0,0,0,0,0,0
Edison,2325,43.62385897809148,0,0,0,0,0,0,0
Edison,2326,49.741645261330056,1,0,0,1,0,0,0
Edison,2327,81.45992331351025,0,0,0,1,0,0,0
Edison,2328,29.449456207281578,1,0,0,0,0,1,0
Edison,2329,93.76486167464628,0,0,0,1,0,0,0
Edison,2330,83.99346586756818,0,0,0,0,0,0,0
Edison,2331,57.9700395772144,1,0,0,0,0,0,0
Edison,2332,80.31946900400808,1,0,0,1,0,1,0
Edison,2333,93.84105075736142,1,0,0,1,0,0,0
Edison,2334,55.29429925104295,0,0,0,1,0,1,0
Edison,2335,99.81097130243707,0,0,0,0,0,0,0
Edison,2336,89.41920209567523,1,0,1,0,0,0,0
Edison,2337,69.10736908790632,0,0,1,0,0,0,0
Edison,2338,72.90994259523407,0,0,0,1,0,0,0
Edison,2339,75.59331324667554,0,0,0,0,0,1,0
Edison,2340,86.25961175635828,1,0,0,0,0,0,0
Edison,2341,72.36141477319639,1,0,0,0,0,1,0
Edison,2342,80.45451438813369,1,0,0,1,0,0,0
Edison,2343,59.43434834377641,1,0,0,0,0,0,0
Edison,2344,94.98637149719272,0,0,0,1,0,0,0
Edison,2345,43.34090724401925,0,0,0,1,0,0,0
Edison,2346,94.24559234963998,0,0,0,0,0,0,0
Edison,2347,79.6382282630932,0,0,0,1,0,0,0
Edison,2348,61.60746572246595,0,0,0,0,0,1,0
Edison,2349,25.72183209247415,1,0,0,1,0,1,0
Edison,2350,99.53793431163322,0,0,0,0,0,0,0
Edison,2351,136.56748224072768,1,1,0,0,0,0,0
Edison,2352,101.73840866723557,0,0,0,0,0,0,0
Edison,2353,93.53394970637306,1,0,1,0,0,0,0
Edison,2354,67.53498859913705,1,0,1,1,0,0,0
Edison,2355,70.42120912220669,0,0,1,1,0,0,0
Edison,2356,77.36636808806624,0,0,0,1,0,0,0
Edison,2357,87.53972300968256,1,0,0,0,0,0,0
Edison,2358,58.70809500657878,0,0,0,1,0,0,0
Edison,2359,67.96317657548862,0,0,0,0,0,1,0
Edison,2360,63.33438450373946,1,0,0,0,0,0,0
Edison,2361,66.88163667882564,0,0,0,0,0,0,0
Edison,2362,83.25885084283806,0,0,1,1,0,0,0
Edison,2363,36.335587881305585,1,0,0,1,0,1,0
Edison,2364,66.26067096279233,1,0,0,1,0,0,0
Edison,2365,42.38460143378009,0,0,1,0,0,0,0
Edison,2366,73.87851097198455,1,0,0,1,0,0,0
Edison,2367,45.886444441374145,0,0,0,1,0,1,0
Edison,2368,99.05203667429595,1,1,0,0,0,0,0
Edison,2369,57.503416178846116,0,0,0,0,0,1,0
Edison,2370,108.64994463385224,0,0,0,1,0,0,0
Edison,2371,77.61284060248424,0,0,0,1,0,0,0
Edison,2372,59.48752265287472,1,0,0,1,0,0,0
Edison,2373,76.05794732943822,0,0,0,1,0,0,0
Edison,2374,59.36312676897073,1,0,0,0,0,0,0
Edison,2375,27.65544772687514,0,0,0,0,0,1,0
Edison,2376,54.74472122641711,1,0,0,1,0,0,0
Edison,2377,71.32469124902744,0,0,0,0,0,0,0
Edison,2378,77.85437160550748,0,0,0,0,0,0,0
Edison,2379,71.8434892497025,1,0,0,0,0,0,0
Edison,2380,68.50033010255935,0,0,0,1,0,0,0
Edison,2381,76.97411699628033,0,0,1,1,0,0,0
Edison,2382,60.789342456862066,1,0,0,0,0,0,0
Edison,2383,84.62186554941039,0,0,0,0,0,0,0
Edison,2384,59.97362946015731,1,0,0,1,0,0,0
Edison,2385,73.2365110473018,0,0,0,0,0,1,0
Edison,2386,98.407374418378,0,0,0,0,0,0,0
Edison,2387,38.77500270710248,0,0,0,0,0,1,0
Edison,2388,82.64711747932076,0,0,0,0,0,0,0
Edison,2389,76.93867308976839,0,0,0,0,0,0,0
Edison,2390,75.52999386876738,0,0,0,0,0,0,0
Edison,2391,74.9994626016347,0,0,0,1,0,0,0
Edison,2392,50.36139476141801,0,0,0,0,0,1,0
Edison,2393,55.962420972268326,0,0,0,1,0,0,0
Edison,2394,78.600758893117,1,0,0,0,0,0,0
Edison,2395,58.13527494289305,1,0,0,0,0,0,0
Edison,2396,72.45201150199489,1,0,0,0,0,0,0
Edison,2397,52.335280962791714,0,0,0,1,0,0,0
Edison,2398,61.42233744920003,0,0,1,1,0,1,0
Edison,2399,69.62597057803447,0,0,1,1,0,0,0
Edison,2400,94.07870805762022,0,0,0,0,0,0,0
Edison,2401,71.74589691620781,0,0,0,0,0,1,0
Edison,2402,78.70202341355801,0,0,1,1,0,0,0
Edison,2403,35.749065311733204,1,0,0,0,0,1,0
Edison,2404,26.10784308227315,0,0,0,0,0,0,0
Edison,2405,106.2683997430792,1,0,0,0,0,0,0
Edison,2406,64.53690221081767,0,0,0,1,0,0,0
Edison,2407,72.16951448673937,0,0,0,0,0,1,0
Edison,2408,109.1748506854797,1,0,0,0,0,1,0
Edison,2409,71.41858730294916,0,0,0,1,0,0,0
Edison,2410,50.79432366785708,1,0,0,0,0,1,0
Edison,2411,55.5515949921818,1,0,0,0,0,1,0
Edison,2412,33.685771147918295,1,0,1,1,0,1,0
Edison,2413,102.02214302750237,1,0,0,0,0,0,0
Edison,2414,79.32129654839883,0,0,0,0,0,0,0
Edison,2415,53.18027911390092,0,0,1,0,0,0,0
Edison,2416,76.75061828185355,1,0,1,1,0,0,0
Edison,2417,49.38497960840522,1,0,0,0,0,1,0
Edison,2418,69.04692219759734,0,0,0,0,0,0,0
Edison,2419,64.6635200494539,1,1,0,0,0,1,0
Edison,2420,69.945443175454,0,0,0,1,0,0,0
Edison,2421,99.08362817302951,1,0,0,0,0,0,0
Edison,2422,45.35462710364469,0,0,0,0,0,0,0
Edison,2423,83.28011286890109,1,0,0,0,0,0,0
Edison,2424,67.11869339006702,1,0,0,1,0,1,0
Edison,2425,41.631173543937834,0,0,0,0,0,1,0
Edison,2426,80.08246477238023,1,0,0,1,0,0,0
Edison,2427,74.25354619779132,0,0,0,0,0,0,0
Edison,2428,43.84782083036809,1,0,0,0,0,0,1
